_id,id,genero,edad,ocup,cp,len_cp
ObjectId("5e4822a82a018d12ac77502e"),300,M,25,7,78664,5
ObjectId("5e4822a82a018d12ac77502f"),301,M,18,4,61820,5
ObjectId("5e4822a82a018d12ac775030"),302,M,18,4,04901,5
ObjectId("5e4822a82a018d12ac775031"),303,M,25,7,20006,5
ObjectId("5e4822a82a018d12ac775032"),304,M,25,0,55414,5
ObjectId("5e4822a82a018d12ac775033"),305,F,18,0,55414,5
ObjectId("5e4822a82a018d12ac775034"),306,M,18,0,53051,5
ObjectId("5e4822a82a018d12ac775035"),307,M,50,16,90027,5
ObjectId("5e4822a82a018d12ac775036"),308,M,25,2,10025,5
ObjectId("5e4822a82a018d12ac775037"),309,M,25,4,16801,5
ObjectId("5e4822a82a018d12ac775038"),310,F,18,4,31207,5
ObjectId("5e4822a82a018d12ac775039"),311,M,18,4,31201,5
ObjectId("5e4822a82a018d12ac77503a"),312,F,50,2,22207,5
ObjectId("5e4822a82a018d12ac77503b"),313,F,18,4,02138,5
ObjectId("5e4822a82a018d12ac77503c"),314,F,56,9,46911,5
ObjectId("5e4822a82a018d12ac77503d"),315,F,56,1,55105,5
ObjectId("5e4822a82a018d12ac77503e"),316,M,56,13,90740,5
ObjectId("5e4822a82a018d12ac77503f"),317,M,35,7,38555,5
ObjectId("5e4822a82a018d12ac775040"),318,F,56,13,55104,5
ObjectId("5e4822a82a018d12ac775041"),319,F,50,6,33436,5
ObjectId("5e4822a82a018d12ac775042"),320,M,35,6,99516,5
ObjectId("5e4822a82a018d12ac775043"),321,M,18,4,55128,5
ObjectId("5e4822a82a018d12ac775044"),322,M,56,17,55117,5
ObjectId("5e4822a82a018d12ac775045"),323,M,45,12,53716,5
ObjectId("5e4822a82a018d12ac775046"),324,M,35,17,55106,5
ObjectId("5e4822a82a018d12ac775047"),325,F,50,3,55112,5
ObjectId("5e4822a82a018d12ac775048"),326,M,50,11,25302,5
ObjectId("5e4822a82a018d12ac775049"),327,M,35,18,55448,5
ObjectId("5e4822a82a018d12ac77504a"),328,M,35,12,80401,5
ObjectId("5e4822a82a018d12ac77504b"),329,M,35,7,02115,5
ObjectId("5e4822a82a018d12ac77504c"),330,M,56,7,92065,5
ObjectId("5e4822a82a018d12ac77504d"),331,M,25,7,55902,5
ObjectId("5e4822a82a018d12ac77504e"),332,M,50,1,55109,5
ObjectId("5e4822a82a018d12ac77504f"),333,M,35,2,55410,5
ObjectId("5e4822a82a018d12ac775050"),334,F,56,2,55113,5
ObjectId("5e4822a82a018d12ac775051"),335,M,35,18,55434,5
ObjectId("5e4822a82a018d12ac775052"),336,M,18,0,98765,5
ObjectId("5e4822a82a018d12ac775053"),337,M,18,19,80205,5
ObjectId("5e4822a82a018d12ac775054"),338,M,35,7,55116,5
ObjectId("5e4822a82a018d12ac775055"),339,M,50,7,80207,5
ObjectId("5e4822a82a018d12ac775056"),340,F,25,3,28001,5
ObjectId("5e4822a82a018d12ac775057"),341,F,56,13,92119,5
ObjectId("5e4822a82a018d12ac775058"),342,M,18,12,55076,5
ObjectId("5e4822a82a018d12ac775059"),343,F,35,3,55127,5
ObjectId("5e4822a82a018d12ac77505a"),344,M,35,14,75034,5
ObjectId("5e4822a82a018d12ac77505b"),345,M,25,12,94114,5
ObjectId("5e4822a82a018d12ac77505c"),346,F,25,0,55110,5
ObjectId("5e4822a82a018d12ac77505d"),347,F,56,1,55305,5
ObjectId("5e4822a82a018d12ac77505e"),348,M,50,7,55110,5
ObjectId("5e4822a82a018d12ac77505f"),349,M,1,10,08035,5
ObjectId("5e4822a82a018d12ac775060"),350,M,45,20,08035,5
ObjectId("5e4822a82a018d12ac775061"),351,M,18,4,55105,5
ObjectId("5e4822a82a018d12ac775062"),352,M,18,4,60115,5
ObjectId("5e4822a82a018d12ac775063"),353,F,35,7,92625,5
ObjectId("5e4822a82a018d12ac775064"),354,M,35,1,55117,5
ObjectId("5e4822a82a018d12ac775065"),355,M,18,3,55107,5
ObjectId("5e4822a82a018d12ac775066"),356,M,56,20,55101,5
ObjectId("5e4822a82a018d12ac775067"),357,M,18,0,98103,5
ObjectId("5e4822a82a018d12ac775068"),358,F,56,1,20815,5
ObjectId("5e4822a82a018d12ac775069"),359,M,25,17,55128,5
ObjectId("5e4822a82a018d12ac77506a"),360,M,35,17,28208,5
ObjectId("5e4822a82a018d12ac77506b"),361,F,25,14,94115,5
ObjectId("5e4822a82a018d12ac77506c"),362,M,35,20,55407,5
ObjectId("5e4822a82a018d12ac77506d"),363,M,18,10,55419,5
ObjectId("5e4822a82a018d12ac77506e"),364,F,35,1,46815,5
ObjectId("5e4822a82a018d12ac77506f"),365,F,18,4,02138,5
ObjectId("5e4822a82a018d12ac775070"),366,M,50,15,55126,5
ObjectId("5e4822a82a018d12ac775071"),367,M,50,12,55421,5
ObjectId("5e4822a82a018d12ac775072"),368,M,25,0,90293,5
ObjectId("5e4822a82a018d12ac775073"),369,M,35,1,55110,5
ObjectId("5e4822a82a018d12ac775074"),370,M,18,17,22304,5
ObjectId("5e4822a82a018d12ac775075"),371,M,18,4,02141,5
ObjectId("5e4822a82a018d12ac775076"),372,F,18,4,72227,5
ObjectId("5e4822a82a018d12ac775077"),373,F,25,2,55347,5
ObjectId("5e4822a82a018d12ac775078"),374,F,35,14,55346,5
ObjectId("5e4822a82a018d12ac775079"),375,M,25,2,55106,5
ObjectId("5e4822a82a018d12ac77507a"),376,M,35,1,80026,5
ObjectId("5e4822a82a018d12ac77507b"),377,M,25,17,55418,5
ObjectId("5e4822a82a018d12ac77507c"),378,F,18,0,55105,5
ObjectId("5e4822a82a018d12ac77507d"),379,F,35,1,54822,5
ObjectId("5e4822a82a018d12ac77507e"),380,M,25,2,92024,5
ObjectId("5e4822a82a018d12ac77507f"),381,M,35,17,89015,5
ObjectId("5e4822a82a018d12ac775080"),382,F,35,20,66205,5
ObjectId("5e4822a82a018d12ac775081"),383,F,25,7,78757,5
ObjectId("5e4822a82a018d12ac775082"),384,M,25,11,55075,5
ObjectId("5e4822a82a018d12ac775083"),385,M,25,6,68131,5
ObjectId("5e4822a82a018d12ac775084"),386,M,25,0,55408,5
ObjectId("5e4822a82a018d12ac775085"),387,F,35,7,55111,5
ObjectId("5e4822a82a018d12ac775086"),388,F,25,0,10021,5
ObjectId("5e4822a82a018d12ac775087"),389,M,25,6,68128,5
ObjectId("5e4822a82a018d12ac775088"),390,M,25,4,55405,5
ObjectId("5e4822a82a018d12ac775089"),391,M,45,11,22122,5
ObjectId("5e4822a82a018d12ac77508a"),392,M,18,7,20037,5
ObjectId("5e4822a82a018d12ac77508b"),393,M,35,17,55402,5
ObjectId("5e4822a82a018d12ac77508c"),394,M,18,0,55013,5
ObjectId("5e4822a82a018d12ac77508d"),395,M,18,5,55104,5
ObjectId("5e4822a82a018d12ac77508e"),396,M,25,1,56187,5
ObjectId("5e4822a82a018d12ac77508f"),397,M,35,17,22124,5
ObjectId("5e4822a82a018d12ac775090"),398,M,25,17,55454,5
ObjectId("5e4822a82a018d12ac775091"),399,F,35,6,55128,5
ObjectId("5e4822a82a018d12ac775092"),400,F,18,3,55422,5
ObjectId("5e4822a82a018d12ac775093"),401,M,18,0,55129,5
ObjectId("5e4822a82a018d12ac775094"),402,M,25,11,55427,5
ObjectId("5e4822a82a018d12ac775095"),403,M,18,4,02138,5
ObjectId("5e4822a82a018d12ac775096"),404,M,18,4,10128,5
ObjectId("5e4822a82a018d12ac775097"),405,M,56,1,13077,5
ObjectId("5e4822a82a018d12ac775098"),406,M,25,20,55105,5
ObjectId("5e4822a82a018d12ac775099"),407,M,18,17,89503,5
ObjectId("5e4822a82a018d12ac77509a"),408,M,25,11,02143,5
ObjectId("5e4822a82a018d12ac77509b"),409,M,18,12,55122,5
ObjectId("5e4822a82a018d12ac77509c"),410,F,25,1,55417,5
ObjectId("5e4822a82a018d12ac77509d"),411,F,45,1,43214,5
ObjectId("5e4822a82a018d12ac77509e"),412,M,35,15,55117,5
ObjectId("5e4822a82a018d12ac77509f"),413,M,25,11,55409,5
ObjectId("5e4822a82a018d12ac7750a0"),414,M,25,0,55317,5
ObjectId("5e4822a82a018d12ac7750a1"),415,F,35,0,55406,5
ObjectId("5e4822a82a018d12ac7750a2"),416,M,45,14,55076,5
ObjectId("5e4822a82a018d12ac7750a3"),417,F,25,0,50613,5
ObjectId("5e4822a82a018d12ac7750a4"),418,F,25,3,54016,5
ObjectId("5e4822a82a018d12ac7750a5"),419,M,18,3,55422,5
ObjectId("5e4822a82a018d12ac7750a6"),420,M,35,1,55406,5
ObjectId("5e4822a82a018d12ac7750a7"),421,F,45,3,55125,5
ObjectId("5e4822a82a018d12ac7750a8"),422,M,56,17,55104,5
ObjectId("5e4822a82a018d12ac7750a9"),423,M,18,4,55455,5
ObjectId("5e4822a82a018d12ac7750aa"),424,M,25,17,55112,5
ObjectId("5e4822a82a018d12ac7750ab"),425,M,25,12,55303,5
ObjectId("5e4822a82a018d12ac7750ac"),426,M,18,4,55455,5
ObjectId("5e4822a82a018d12ac7750ad"),427,M,35,12,55104,5
ObjectId("5e4822a82a018d12ac7750ae"),428,F,18,4,55455,5
ObjectId("5e4822a82a018d12ac7750af"),429,M,18,0,54901,5
ObjectId("5e4822a82a018d12ac7750b0"),430,F,18,10,55306,5
ObjectId("5e4822a82a018d12ac7750b1"),431,M,18,10,55303,5
ObjectId("5e4822a82a018d12ac7750b2"),432,M,45,16,55306,5
ObjectId("5e4822a82a018d12ac7750b3"),433,M,50,6,55115,5
ObjectId("5e4822a82a018d12ac7750b4"),434,F,45,3,98155,5
ObjectId("5e4822a82a018d12ac7750b5"),435,M,25,7,55125,5
ObjectId("5e4822a82a018d12ac7750b6"),436,M,18,4,43023,5
ObjectId("5e4822a82a018d12ac7750b7"),437,M,35,17,55030,5
ObjectId("5e4822a82a018d12ac7750b8"),438,M,18,11,53705,5
ObjectId("5e4822a82a018d12ac7750b9"),439,M,35,14,55129,5
ObjectId("5e4822a82a018d12ac7750ba"),440,M,56,1,32940,5
ObjectId("5e4822a82a018d12ac7750bb"),441,M,35,1,55127,5
ObjectId("5e4822a82a018d12ac7750bc"),442,M,25,1,55105,5
ObjectId("5e4822a82a018d12ac7750bd"),443,M,25,3,55421,5
ObjectId("5e4822a82a018d12ac7750be"),444,M,56,0,55108,5
ObjectId("5e4822a82a018d12ac7750bf"),445,M,45,12,55117,5
ObjectId("5e4822a82a018d12ac7750c0"),446,F,50,0,55042,5
ObjectId("5e4822a82a018d12ac7750c1"),447,F,45,11,55105,5
ObjectId("5e4822a82a018d12ac7750c2"),448,M,25,17,80123,5
ObjectId("5e4822a82a018d12ac7750c3"),449,M,25,7,85037,5
ObjectId("5e4822a82a018d12ac7750c4"),450,M,45,1,24523,5
ObjectId("5e4822a82a018d12ac7750c5"),451,M,56,13,54720,5
ObjectId("5e4822a82a018d12ac7750c6"),452,M,50,17,55117,5
ObjectId("5e4822a82a018d12ac7750c7"),453,M,18,4,55102,5
ObjectId("5e4822a82a018d12ac7750c8"),454,M,25,20,55092,5
ObjectId("5e4822a82a018d12ac7750c9"),455,F,35,2,55113,5
ObjectId("5e4822a82a018d12ac7750ca"),456,M,35,0,55105,5
ObjectId("5e4822a82a018d12ac7750cb"),457,M,18,4,54703,5
ObjectId("5e4822a82a018d12ac7750cd"),459,F,18,4,55105,5
ObjectId("5e4822a82a018d12ac7750ce"),460,M,45,18,55313,5
ObjectId("5e4822a82a018d12ac7750cf"),461,M,50,7,55075,5
ObjectId("5e4822a82a018d12ac7750d0"),462,M,18,16,55416,5
ObjectId("5e4822a82a018d12ac7750d1"),463,M,25,7,55105,5
ObjectId("5e4822a82a018d12ac7750d2"),464,F,18,4,55455,5
ObjectId("5e4822a82a018d12ac7750d3"),465,M,18,19,94523,5
ObjectId("5e4822a82a018d12ac7750d4"),466,M,25,5,55405,5
ObjectId("5e4822a82a018d12ac7750d5"),467,F,35,3,55075,5
ObjectId("5e4822a82a018d12ac7750d6"),468,F,1,10,55082,5
ObjectId("5e4822a82a018d12ac7750d7"),469,M,35,6,55122,5
ObjectId("5e4822a82a018d12ac7750d8"),470,F,1,10,55068,5
ObjectId("5e4822a82a018d12ac7750d9"),471,M,35,7,08904,5
ObjectId("5e4822a82a018d12ac7750da"),472,M,35,0,55418,5
ObjectId("5e4822a82a018d12ac7750db"),473,F,18,4,55112,5
ObjectId("5e4822a82a018d12ac7750dc"),474,M,25,17,92126,5
ObjectId("5e4822a82a018d12ac7750dd"),475,F,25,2,55421,5
ObjectId("5e4822a82a018d12ac7750de"),476,M,35,0,55127,5
ObjectId("5e4822a82a018d12ac7750df"),477,M,35,14,55410,5
ObjectId("5e4822a82a018d12ac7750e0"),478,M,50,16,55113,5
ObjectId("5e4822a82a018d12ac7750e1"),479,M,25,12,55042,5
ObjectId("5e4822a82a018d12ac7750e2"),480,F,18,4,55422,5
ObjectId("5e4822a82a018d12ac7750e3"),481,M,45,7,55115,5
ObjectId("5e4822a82a018d12ac7750e4"),482,M,25,14,55305,5
ObjectId("5e4822a82a018d12ac7750e5"),483,M,18,12,55105,5
ObjectId("5e4822a82a018d12ac7750e6"),484,F,1,10,55104,5
ObjectId("5e4822a82a018d12ac7750e7"),485,M,56,7,55042,5
ObjectId("5e4822a82a018d12ac7750e8"),486,M,56,0,91367,5
ObjectId("5e4822a82a018d12ac7750e9"),487,F,35,17,55082,5
ObjectId("5e4822a82a018d12ac7750ea"),488,M,25,12,55107,5
ObjectId("5e4822a82a018d12ac7750eb"),489,M,18,4,55455,5
ObjectId("5e4822a82a018d12ac7750ec"),490,M,1,10,55345,5
ObjectId("5e4822a82a018d12ac7750ed"),491,M,18,4,56043,5
ObjectId("5e4822a82a018d12ac7750ee"),492,M,25,12,55112,5
ObjectId("5e4822a82a018d12ac7750ef"),493,M,50,7,55016,5
ObjectId("5e4822a82a018d12ac7750f0"),494,F,35,0,17870,5
ObjectId("5e4822a82a018d12ac7750f1"),495,M,18,10,55421,5
ObjectId("5e4822a82a018d12ac7750f2"),496,M,18,4,55455,5
ObjectId("5e4822a82a018d12ac7750f3"),497,F,25,17,55412,5
ObjectId("5e4822a82a018d12ac7750f4"),498,M,35,17,55113,5
ObjectId("5e4822a82a018d12ac7750f5"),499,F,25,1,55108,5
ObjectId("5e4822a82a018d12ac7750f6"),500,F,18,2,55105,5
ObjectId("5e4822a82a018d12ac7750f7"),501,M,25,2,55372,5
ObjectId("5e4822a82a018d12ac7750f8"),502,M,35,6,55126,5
ObjectId("5e4822a82a018d12ac7750f9"),503,M,35,11,73120,5
ObjectId("5e4822a82a018d12ac7750fa"),504,M,25,2,17003,5
ObjectId("5e4822a82a018d12ac7750fb"),505,M,35,17,37815,5
ObjectId("5e4822a82a018d12ac7750fd"),507,F,25,0,55405,5
ObjectId("5e4822a82a018d12ac7750fe"),508,M,25,12,55418,5
ObjectId("5e4822a82a018d12ac7750ff"),509,M,25,2,55125,5
ObjectId("5e4822a82a018d12ac775100"),510,M,18,12,55109,5
ObjectId("5e4822a82a018d12ac775101"),511,F,45,4,15232,5
ObjectId("5e4822a82a018d12ac775102"),512,M,35,0,55379,5
ObjectId("5e4822a82a018d12ac775103"),513,M,25,0,55119,5
ObjectId("5e4822a82a018d12ac775104"),514,M,25,2,55113,5
ObjectId("5e4822a82a018d12ac775105"),515,M,25,1,55406,5
ObjectId("5e4822a82a018d12ac775106"),516,F,56,14,55033,5
ObjectId("5e4822a82a018d12ac775107"),517,F,25,14,55408,5
ObjectId("5e4822a82a018d12ac775108"),518,F,35,12,75240,5
ObjectId("5e4822a82a018d12ac775109"),519,F,35,14,55038,5
ObjectId("5e4822a82a018d12ac77510a"),520,F,35,20,55104,5
ObjectId("5e4822a82a018d12ac77510b"),521,M,56,7,55105,5
ObjectId("5e4822a82a018d12ac77510c"),522,M,25,12,55124,5
ObjectId("5e4822a82a018d12ac77510d"),523,M,50,7,55105,5
ObjectId("5e4822a82a018d12ac77510e"),524,M,18,0,91320,5
ObjectId("5e4822a82a018d12ac77510f"),525,M,35,6,19027,5
ObjectId("5e4822a82a018d12ac775110"),526,M,45,17,94806,5
ObjectId("5e4822a82a018d12ac775111"),527,F,25,2,11201,5
ObjectId("5e4822a82a018d12ac775112"),528,F,18,17,83843,5
ObjectId("5e4822a82a018d12ac775113"),529,M,35,12,92009,5
ObjectId("5e4822a82a018d12ac775114"),530,M,25,2,10019,5
ObjectId("5e4822a82a018d12ac775115"),531,F,18,14,22206,5
ObjectId("5e4822a82a018d12ac775116"),532,M,25,7,94301,5
ObjectId("5e4822a82a018d12ac775117"),533,M,25,12,27514,5
ObjectId("5e4822a82a018d12ac775118"),534,M,25,15,55902,5
ObjectId("5e4822a82a018d12ac775119"),535,M,35,6,95370,5
ObjectId("5e4822a82a018d12ac77511a"),536,M,25,20,01267,5
ObjectId("5e4822a82a018d12ac77511b"),537,M,45,14,07704,5
ObjectId("5e4822a82a018d12ac77511c"),538,M,56,16,95407,5
ObjectId("5e4822a82a018d12ac77511d"),539,M,25,2,55103,5
ObjectId("5e4822a82a018d12ac77511e"),540,M,18,1,15213,5
ObjectId("5e4822a82a018d12ac775120"),542,M,18,4,78705,5
ObjectId("5e4822a82a018d12ac775121"),543,M,25,5,55057,5
ObjectId("5e4822a82a018d12ac775122"),544,M,35,12,94538,5
ObjectId("5e4822a82a018d12ac775123"),545,M,35,17,01890,5
ObjectId("5e4822a82a018d12ac775124"),546,F,25,0,37211,5
ObjectId("5e4822a82a018d12ac775125"),547,M,35,12,76109,5
ObjectId("5e4822a82a018d12ac775126"),548,F,35,16,96860,5
ObjectId("5e4822a82a018d12ac775127"),549,M,25,6,53217,5
ObjectId("5e4822a82a018d12ac775128"),550,M,45,8,21559,5
ObjectId("5e4822a82a018d12ac775129"),551,M,35,20,55116,5
ObjectId("5e4822a82a018d12ac77512a"),552,M,50,18,23456,5
ObjectId("5e4822a82a018d12ac77512b"),553,M,25,2,94131,5
ObjectId("5e4822a82a018d12ac77512c"),554,M,25,12,94086,5
ObjectId("5e4822a82a018d12ac77512d"),555,M,18,4,53213,5
ObjectId("5e4822a82a018d12ac77512e"),556,F,25,9,37221,5
ObjectId("5e4822a82a018d12ac77512f"),557,M,56,1,30030,5
ObjectId("5e4822a82a018d12ac775130"),558,M,35,20,55108,5
ObjectId("5e4822a82a018d12ac775131"),559,F,25,7,60422,5
ObjectId("5e4822a82a018d12ac775132"),560,M,45,15,81335,5
ObjectId("5e4822a82a018d12ac775133"),561,F,18,14,64060,5
ObjectId("5e4822a82a018d12ac775134"),562,M,35,20,48083,5
ObjectId("5e4822a82a018d12ac775135"),563,M,25,4,53703,5
ObjectId("5e4822a82a018d12ac775136"),564,M,45,1,49419,5
ObjectId("5e4822a82a018d12ac775137"),565,M,25,16,45242,5
ObjectId("5e4822a82a018d12ac775138"),566,M,25,17,92122,5
ObjectId("5e4822a82a018d12ac77513a"),568,F,50,17,19716,5
ObjectId("5e4822a82a018d12ac77513b"),569,F,18,4,97339,5
ObjectId("5e4822a82a018d12ac77513c"),570,M,25,4,33314,5
ObjectId("5e4822a82a018d12ac77513d"),571,M,50,5,95401,5
ObjectId("5e4822a82a018d12ac77513e"),572,M,18,4,61801,5
ObjectId("5e4822a82a018d12ac77513f"),573,F,35,2,98119,5
ObjectId("5e4822a82a018d12ac775140"),574,M,25,19,90214,5
ObjectId("5e4822a82a018d12ac775141"),575,M,25,12,92130,5
ObjectId("5e4822a82a018d12ac775142"),576,F,45,15,20910,5
ObjectId("5e4822a82a018d12ac775143"),577,M,35,0,02115,5
ObjectId("5e4822a82a018d12ac775144"),578,M,18,17,90064,5
ObjectId("5e4822a82a018d12ac775145"),579,M,25,5,32839,5
ObjectId("5e4822a82a018d12ac775146"),580,M,1,10,08534,5
ObjectId("5e4822a82a018d12ac775147"),581,M,50,14,73543,5
ObjectId("5e4822a82a018d12ac775148"),582,M,18,4,67042,5
ObjectId("5e4822a82a018d12ac775149"),583,F,25,0,48067,5
ObjectId("5e4822a82a018d12ac77514a"),584,F,25,0,94403,5
ObjectId("5e4822a82a018d12ac77514b"),585,M,18,1,53703,5
ObjectId("5e4822a82a018d12ac77514c"),586,M,35,14,53092,5
ObjectId("5e4822a82a018d12ac77514d"),587,M,25,20,92649,5
ObjectId("5e4822a82a018d12ac77514e"),588,F,25,11,23220,5
ObjectId("5e4822a82a018d12ac77514f"),589,M,18,2,90210,5
ObjectId("5e4822a82a018d12ac775150"),590,F,35,6,98032,5
ObjectId("5e4822a82a018d12ac775151"),591,M,25,0,76201,5
ObjectId("5e4822a82a018d12ac775152"),592,M,18,0,92103,5
ObjectId("5e4822a82a018d12ac775153"),593,F,50,1,91711,5
ObjectId("5e4822a82a018d12ac775154"),594,F,56,13,60076,5
ObjectId("5e4822a82a018d12ac775155"),595,M,25,7,10019,5
ObjectId("5e4822a82a018d12ac775156"),596,F,25,1,01950,5
ObjectId("5e4822a82a018d12ac775157"),597,M,35,12,80206,5
ObjectId("5e4822a82a018d12ac775158"),598,M,35,7,95476,5
ObjectId("5e4822a82a018d12ac775159"),599,M,50,6,53711,5
ObjectId("5e4822a82a018d12ac77515a"),600,M,35,17,66209,5
ObjectId("5e4822a82a018d12ac77515b"),601,F,18,20,06320,5
ObjectId("5e4822a82a018d12ac77515c"),602,F,56,6,14612,5
ObjectId("5e4822a82a018d12ac77515d"),603,F,25,6,32256,5
ObjectId("5e4822a82a018d12ac77515e"),604,M,45,17,32256,5
ObjectId("5e4822a82a018d12ac77515f"),605,F,18,4,44425,5
ObjectId("5e4822a82a018d12ac775160"),606,F,1,10,49507,5
ObjectId("5e4822a82a018d12ac775161"),607,M,25,0,43614,5
ObjectId("5e4822a82a018d12ac775162"),608,M,18,4,18011,5
ObjectId("5e4822a82a018d12ac775163"),609,M,25,7,10012,5
ObjectId("5e4822a82a018d12ac775164"),610,M,25,4,77025,5
ObjectId("5e4822a82a018d12ac775165"),611,M,35,0,20715,5
ObjectId("5e4822a82a018d12ac775166"),612,M,50,7,95020,5
ObjectId("5e4822a82a018d12ac775167"),613,M,35,20,10562,5
ObjectId("5e4822a82a018d12ac775168"),614,M,35,1,90024,5
ObjectId("5e4822a82a018d12ac775169"),615,M,50,17,32951,5
ObjectId("5e4822a82a018d12ac77516a"),616,M,25,7,94115,5
ObjectId("5e4822a82a018d12ac77516b"),617,F,25,7,92117,5
ObjectId("5e4822a82a018d12ac77516c"),618,M,25,0,74105,5
ObjectId("5e4822a82a018d12ac77516d"),619,F,18,1,94706,5
ObjectId("5e4822a82a018d12ac77516e"),620,M,18,0,13210,5
ObjectId("5e4822a82a018d12ac77516f"),621,M,18,4,93560,5
ObjectId("5e4822a82a018d12ac775170"),622,M,25,0,92612,5
ObjectId("5e4822a82a018d12ac775171"),623,M,25,17,60555,5
ObjectId("5e4822a82a018d12ac775172"),624,M,25,1,75207,5
ObjectId("5e4822a82a018d12ac775173"),625,F,35,12,44106,5
ObjectId("5e4822a82a018d12ac775174"),626,M,18,4,77005,5
ObjectId("5e4822a82a018d12ac775175"),627,M,50,2,97210,5
ObjectId("5e4822a82a018d12ac775176"),628,F,35,0,20715,5
ObjectId("5e4822a82a018d12ac775177"),629,F,1,10,48154,5
ObjectId("5e4822a82a018d12ac775178"),630,F,35,14,80525,5
ObjectId("5e4822a82a018d12ac775179"),631,M,35,17,28601,5
ObjectId("5e4822a82a018d12ac77517a"),632,M,45,17,07649,5
ObjectId("5e4822a82a018d12ac77517b"),633,M,25,17,94131,5
ObjectId("5e4822a82a018d12ac77517c"),634,F,1,10,49512,5
ObjectId("5e4822a82a018d12ac77517d"),635,M,56,17,33785,5
ObjectId("5e4822a82a018d12ac77517e"),636,M,18,20,92055,5
ObjectId("5e4822a82a018d12ac77517f"),637,M,35,12,97132,5
ObjectId("5e4822a82a018d12ac775180"),638,M,25,6,77584,5
ObjectId("5e4822a82a018d12ac775181"),639,M,45,17,85202,5
ObjectId("5e4822a82a018d12ac775182"),640,M,18,4,47406,5
ObjectId("5e4822a82a018d12ac775183"),641,F,35,0,55116,5
ObjectId("5e4822a82a018d12ac775184"),642,F,35,1,78155,5
ObjectId("5e4822a82a018d12ac775185"),643,M,25,2,23188,5
ObjectId("5e4822a82a018d12ac775186"),644,M,25,20,93704,5
ObjectId("5e4822a82a018d12ac775187"),645,M,35,20,11215,5
ObjectId("5e4822a82a018d12ac775188"),646,M,35,7,08505,5
ObjectId("5e4822a82a018d12ac775189"),647,M,35,12,85224,5
ObjectId("5e4822a82a018d12ac77518a"),648,F,25,12,94131,5
ObjectId("5e4822a82a018d12ac77518b"),649,M,25,4,80526,5
ObjectId("5e4822a82a018d12ac77518c"),650,M,25,17,49445,5
ObjectId("5e4822a82a018d12ac77518d"),651,M,35,7,20895,5
ObjectId("5e4822a82a018d12ac77518e"),652,M,18,20,12222,5
ObjectId("5e4822a82a018d12ac77518f"),653,M,56,13,92660,5
ObjectId("5e4822a82a018d12ac775190"),654,M,50,7,75023,5
ObjectId("5e4822a82a018d12ac775191"),655,F,25,2,92629,5
ObjectId("5e4822a82a018d12ac775192"),656,F,45,16,92106,5
ObjectId("5e4822a82a018d12ac775193"),657,F,50,13,34691,5
ObjectId("5e4822a82a018d12ac775194"),658,F,25,0,10021,5
ObjectId("5e4822a82a018d12ac775195"),659,F,25,0,28134,5
ObjectId("5e4822a82a018d12ac775196"),660,M,45,16,70507,5
ObjectId("5e4822a82a018d12ac775197"),661,M,45,1,13114,5
ObjectId("5e4822a82a018d12ac775198"),662,M,18,4,99163,5
ObjectId("5e4822a82a018d12ac775199"),663,F,25,7,12345,5
ObjectId("5e4822a82a018d12ac77519a"),664,M,35,18,74601,5
ObjectId("5e4822a82a018d12ac77519b"),665,M,18,2,13317,5
ObjectId("5e4822a82a018d12ac77519c"),666,F,18,0,08540,5
ObjectId("5e4822a82a018d12ac77519d"),667,M,25,18,98438,5
ObjectId("5e4822a82a018d12ac77519e"),668,F,25,3,22042,5
ObjectId("5e4822a82a018d12ac77519f"),669,M,25,17,30307,5
ObjectId("5e4822a82a018d12ac7751a0"),670,M,25,12,30303,5
ObjectId("5e4822a82a018d12ac7751a1"),671,M,18,4,61761,5
ObjectId("5e4822a82a018d12ac7751a2"),672,M,35,7,46845,5
ObjectId("5e4822a82a018d12ac7751a3"),673,M,25,20,10023,5
ObjectId("5e4822a82a018d12ac7751a4"),674,M,25,17,22042,5
ObjectId("5e4822a82a018d12ac7751a5"),675,M,25,20,02048,5
ObjectId("5e4822a82a018d12ac7751a6"),676,M,18,16,55129,5
ObjectId("5e4822a82a018d12ac7751a7"),677,M,50,2,94122,5
ObjectId("5e4822a82a018d12ac7751a8"),678,M,25,0,34952,5
ObjectId("5e4822a82a018d12ac7751a9"),679,M,35,16,29681,5
ObjectId("5e4822a82a018d12ac7751aa"),680,M,25,12,37013,5
ObjectId("5e4822a82a018d12ac7751ab"),681,M,35,7,30501,5
ObjectId("5e4822a82a018d12ac7751ac"),682,M,25,4,27510,5
ObjectId("5e4822a82a018d12ac7751ad"),683,M,25,4,27514,5
ObjectId("5e4822a82a018d12ac7751ae"),684,M,25,4,27510,5
ObjectId("5e4822a82a018d12ac7751af"),685,M,25,4,27514,5
ObjectId("5e4822a82a018d12ac7751b0"),686,M,18,4,27514,5
ObjectId("5e4822a82a018d12ac7751b1"),687,F,25,7,14136,5
ObjectId("5e4822a82a018d12ac7751b2"),688,M,56,13,13407,5
ObjectId("5e4822a82a018d12ac7751b3"),689,F,50,0,48103,5
ObjectId("5e4822a82a018d12ac7751b4"),690,M,25,12,90717,5
ObjectId("5e4822a82a018d12ac7751b5"),691,M,35,11,96813,5
ObjectId("5e4822a82a018d12ac7751b6"),692,F,25,0,85207,5
